Time (mins),FC1,FC2,FG,TO,FO,DT,TS1,TS2
272.0,108.37147868,107.62034815,96.294036832,782.005216,215.834534,0.236604025,1263.37925,1261.98868
273.0,108.43679033,107.15963485,95.864774406,782.449484,215.968698,0.452791302,1265.17643,1263.56496
274.0,108.35517916,107.04631116,95.598642691,783.030149,215.976408,0.530140127,1266.20912,1265.39676
275.0,108.60543266,106.95811887,95.715901102,783.206868,215.849747,0.678473657,1266.18469,1265.2696
276.0,109.35870592,106.78387522,96.488853093,782.472474,215.700328,1.00106771,1264.02771,1261.99455
277.0,109.63319461,106.75411114,96.890736154,781.487988,215.654736,1.17006128,1261.62995,1260.14117
278.0,109.36856187,106.8941818,97.013107437,780.909007,215.817351,1.11746362,1260.08319,1260.19963
279.0,108.85431884,106.7281258,96.357612938,781.289594,216.007336,1.02763074,1262.08559,1262.94105
280.0,107.81644868,107.15667191,95.700055833,782.338031,216.092472,0.561151877,1264.11581,1267.30816
281.0,107.43002741,107.37605758,95.398229477,783.225317,215.922463,0.26303493,1266.26669,1269.06116
282.0,106.89560487,108.2156483,95.526296591,783.498011,215.606015,-0.283903249,1265.5966,1269.42459
283.0,106.62750373,109.04636433,95.946482919,783.140982,215.339372,-0.792155428,1263.75635,1267.54409
284.0,106.42966023,109.5994727,96.121219251,782.711788,215.263332,-1.21158732,1262.66187,1265.69056
285.0,106.60655522,109.52296272,96.094312093,782.587148,215.400178,-1.31351367,1263.29211,1264.03339
286.0,106.74304174,109.36319417,96.037112924,782.650054,215.60983,-1.32681918,1263.95361,1263.385
287.0,107.22998394,108.90653538,96.180390531,782.552924,215.783059,-1.08084061,1264.41971,1262.05266
288.0,107.67610767,108.41772707,96.274979584,782.321246,215.890785,-0.756478085,1264.48138,1261.26472
289.0,107.53850284,108.29916675,96.045533775,782.380668,215.972696,-0.660593302,1264.53842,1262.71227
290.0,106.9950035,108.74035927,96.029950415,782.511102,216.013076,-0.872510856,1263.63208,1264.38385
291.0,107.13074718,108.69516223,96.24869507,782.330532,215.954607,-0.813044399,1263.4599,1263.49638
292.0,107.06794824,108.69450429,96.182306088,782.21342,215.881526,-0.821631222,1263.56898,1263.61955
293.0,106.77700968,108.84923167,95.993120572,782.401853,215.862987,-0.942556144,1263.92348,1264.68865
294.0,106.92999978,108.69382675,95.969542781,782.588443,215.829475,-0.856990103,1264.71464,1264.51406
295.0,107.02982463,108.71629237,96.103101239,782.532757,215.761731,-0.814120304,1264.38189,1264.0857
296.0,107.31888882,108.55836809,96.277212268,782.288503,215.715763,-0.648320419,1264.00201,1263.03244
297.0,107.42192079,108.44535908,96.291512492,782.121441,215.725881,-0.524816659,1263.71708,1262.84711
298.0,107.53170315,108.2004437,96.153113016,782.203194,215.77634,-0.352723499,1264.2473,1263.2365
299.0,107.90667862,107.71399106,96.038895232,782.406405,215.806653,-0.0197343806,1265.29892,1263.34412
300.0,108.02079276,107.66499212,96.170569534,782.394488,215.781818,0.13790484,1264.66187,1263.51394
301.0,108.2733009,107.43821249,96.209943546,782.274621,215.728102,0.376177011,1264.4987,1263.27602
302.0,108.6112676,106.89666485,95.850707601,782.557417,215.713996,0.733885692,1265.96474,1264.00684
303.0,108.7141907,106.98702906,96.12525894,782.589434,215.713168,0.854015488,1264.75631,1264.00392
304.0,108.38338961,107.48113449,96.319853729,782.265919,215.644756,0.690424091,1262.79666,1264.23191
305.0,107.82100436,108.07037225,96.39681358,782.007121,215.663578,0.349344685,1261.44567,1264.59831
306.0,107.60904863,108.22478172,96.432937467,781.866429,215.73056,0.163400041,1261.59563,1264.1453
307.0,107.94394592,107.61924439,96.134002917,782.080115,215.784165,0.359176915,1264.06043,1263.82751
308.0,108.14576562,107.25809581,95.959247285,782.455684,215.80072,0.51950713,1265.45017,1264.38872
309.0,107.75159271,107.64246318,95.888362413,782.707123,215.721543,0.321575858,1264.91898,1265.89304
310.0,107.79910637,107.75333768,95.999150477,782.710942,215.615649,0.286156241,1264.66023,1265.45599
311.0,107.86692749,107.91880417,96.227288445,782.452603,215.541785,0.231105322,1263.71666,1264.42646
312.0,108.15291422,107.65883484,96.178744619,782.322397,215.545338,0.367133327,1264.11993,1263.60242
313.0,108.82974361,107.06541554,96.334036264,782.188936,215.625469,0.756612014,1264.54155,1262.06481
314.0,109.39534187,106.35145613,96.147412128,782.239235,215.687563,1.21952446,1265.54364,1262.06027
315.0,109.19214942,106.44913,96.05559719,782.433456,215.756761,1.26058333,1264.84334,1263.766
316.0,109.18966137,106.18396963,95.583254162,782.95905,215.75344,1.41151758,1266.34221,1265.59368
317.0,109.49293062,106.01244272,95.645196611,783.299997,215.716053,1.59942564,1266.603,1265.60915
318.0,109.58805165,106.18889918,95.808842116,783.205009,215.601913,1.61770291,1265.43143,1265.28357
319.0,109.51977485,106.59165412,96.13239588,782.805555,215.569733,1.48768369,1263.35847,1264.3421
320.0,109.02609296,107.26644751,96.361766216,782.32608,215.638806,1.09962077,1261.18073,1263.9601
321.0,108.09707445,108.12137265,96.364078573,782.076711,215.796347,0.451261025,1259.90317,1264.64156
322.0,107.58894505,108.47054598,96.360956017,781.998748,215.961745,-0.00871817695,1260.42335,1264.38121
323.0,107.06953602,108.76958344,96.282392024,782.018575,216.047312,-0.46529163,1261.2807,1264.58639
324.0,107.28715639,108.42991285,96.337376452,781.978905,216.051372,-0.498011639,1262.92876,1263.31943
325.0,107.09845966,108.44594109,96.227646337,782.01037,215.980621,-0.668014521,1263.61605,1263.79258
326.0,107.48136585,108.00928126,96.241466652,782.058112,215.89277,-0.498153068,1264.81468,1263.08452
327.0,107.96923825,107.4194413,96.072437566,782.224547,215.776647,-0.177743846,1266.21326,1263.04414
328.0,108.14473732,107.32401662,96.144412784,782.314378,215.681314,-0.0281117767,1265.78209,1263.39641
329.0,108.12613475,107.2857852,95.913842162,782.531818,215.583769,0.0486394594,1265.96811,1264.54971
330.0,107.60025011,107.81953909,95.747709668,782.898396,215.545431,-0.221061186,1265.32754,1266.39922
331.0,107.60958362,107.9783918,95.777717978,783.082765,215.500927,-0.298009533,1265.36618,1266.10465
332.0,107.87933254,107.96741429,95.952417228,782.971096,215.473881,-0.256487349,1265.02978,1264.74284
333.0,108.56801204,107.49812052,96.152041208,782.674473,215.511913,0.0764692926,1265.01256,1262.58826
334.0,108.57097769,107.6021946,96.317309153,782.339782,215.623524,0.106929609,1263.50973,1262.25876
335.0,108.04576886,107.98765397,96.20450849,782.258181,215.77106,-0.119244993,1262.59532,1263.504
336.0,107.61842396,108.08549995,95.804073721,782.652948,215.905097,-0.29870458,1263.83382,1265.18488
337.0,107.65203311,108.1347076,96.022743232,782.753193,215.947873,-0.358108826,1263.97837,1264.5756
338.0,107.59171229,108.49489188,96.555954759,782.133816,215.866556,-0.526032704,1262.04141,1262.92285
339.0,106.84689704,109.23892833,96.708034922,781.516315,215.839951,-1.02069882,1260.09633,1263.04306
340.0,105.61795292,110.25591124,96.670196493,781.302623,215.922168,-1.80870212,1259.02325,1264.38856
341.0,105.15552112,110.60864739,96.875833958,781.067731,215.976721,-2.2620275,1259.47775,1263.43684
342.0,105.29521468,110.13005944,96.690615747,781.038382,215.942435,-2.26903397,1262.12401,1262.62383
343.0,106.44064944,108.61246192,96.389433793,781.394558,215.883013,-1.55041487,1266.46168,1261.44281
344.0,107.28067985,107.56024292,96.158942202,781.861438,215.730433,-0.854346417,1268.54867,1262.14102
345.0,107.75202966,107.03489791,95.951982088,782.313443,215.504659,-0.314907692,1269.02614,1263.77538
346.0,107.89995346,107.04631321,95.910890913,782.618418,215.283414,-0.0244863054,1268.07546,1265.20333
347.0,107.87929671,107.33668309,95.952585425,782.732093,215.117919,0.0713827272,1266.61224,1265.91386
348.0,107.71023943,107.78086182,96.018698295,782.731966,215.060701,-0.00190352732,1265.1068,1266.11461
349.0,107.6651282,108.08628587,96.163727427,782.605675,215.112461,-0.0708239728,1263.9808,1265.37593
350.0,108.17838919,107.77157878,96.363508149,782.329513,215.238674,0.177789774,1263.88472,1263.30086
351.0,108.19681683,107.78583942,96.464139171,782.050485,215.409587,0.226754353,1263.00797,1262.83172
352.0,108.02505327,107.65756866,96.11672942,782.222191,215.589714,0.258073294,1263.84146,1264.01128
353.0,108.45995143,107.08912053,96.038013294,782.505762,215.720695,0.589336914,1265.32047,1263.7943
354.0,108.95819285,106.66386684,96.198737555,782.440583,215.708004,0.943369863,1265.36701,1263.09163
355.0,108.92953738,106.58366709,95.985560914,782.508523,215.655026,1.07024886,1265.303,1264.26479
356.0,108.21443981,107.27446654,95.867334534,782.756206,215.644038,0.729945847,1264.11804,1266.40692
357.0,107.77470317,107.9383363,96.098029197,782.681728,215.600426,0.365937149,1262.81043,1266.27895
358.0,107.9720056,107.97562374,96.379670883,782.279485,215.563253,0.307323493,1262.48306,1264.16279
359.0,108.23480332,107.75683432,96.488408177,781.922463,215.613182,0.373317611,1262.60183,1262.6459
360.0,108.39411759,107.50504473,96.51626498,781.741427,215.724664,0.47095382,1262.82415,1262.12126
361.0,108.30302427,107.41303783,96.461817616,781.712957,215.813656,0.480830325,1262.98501,1262.65888
362.0,107.76817135,107.66512365,96.216042864,781.938544,215.842158,0.25199981,1263.26897,1264.58666
363.0,108.07379806,107.2571882,96.173448753,782.153225,215.800126,0.420889162,1264.77896,1264.25119
364.0,108.48540963,107.08933835,96.62109948,781.805695,215.677849,0.591796369,1263.9394,1262.6248
365.0,108.06992225,107.28024008,96.254466792,781.803723,215.562228,0.442113366,1263.93343,1264.37094
366.0,107.84761397,107.42840051,96.15531366,782.123404,215.566401,0.31831912,1264.29919,1265.26409
367.0,107.58419203,107.57644945,95.84701676,782.564853,215.494322,0.153181833,1265.29917,1266.56521
368.0,108.10248937,107.28711006,96.032497137,782.698666,215.421552,0.334294019,1265.92242,1265.10457
369.0,107.72837975,108.01561281,96.415180756,782.289201,215.334582,0.000588673035,1263.21284,1264.70003
370.0,107.78263813,108.08052829,96.547814823,781.860656,215.352921,-0.0626860296,1262.59396,1263.3628
371.0,108.12389818,107.63232713,96.474482211,781.754873,215.483279,0.12062408,1263.55495,1262.43934
372.0,108.60353083,107.01405515,96.427016888,781.808153,215.609908,0.456254538,1264.64433,1261.97636
373.0,108.47902873,106.92219891,96.224338829,782.015097,215.65868,0.518816861,1264.89237,1263.50519
374.0,108.63303419,106.6462717,96.096193695,782.279593,215.644982,0.700858275,1265.66905,1264.20468
375.0,108.84184294,106.53566888,96.226593887,782.286759,215.563731,0.849249886,1265.35164,1264.05056
376.0,108.97071982,106.29685793,95.91347477,782.506997,215.468922,1.00727918,1266.19845,1264.90932
377.0,108.65454291,106.57016436,95.633775055,783.021021,215.438452,0.876080674,1266.32987,1266.77343
378.0,108.71374191,106.62570302,95.470906219,783.488696,215.381494,0.866394301,1266.95193,1267.23387
379.0,108.62685653,107.18674047,95.85111546,783.375199,215.329232,0.648031647,1264.99109,1266.29346
380.0,107.95864334,108.32463752,96.332333454,782.705804,215.332636,0.0427460844,1261.39476,1265.27385
381.0,107.13827311,109.08969644,96.180486544,782.415043,215.492956,-0.592046716,1260.65551,1265.40657
382.0,106.99020239,109.07779374,96.049012741,782.546495,215.756398,-0.851125947,1262.20868,1264.65226
383.0,107.37875908,108.66399049,96.174833651,782.509001,215.913588,-0.778370282,1263.54075,1262.9537
384.0,106.91068159,109.03871704,96.183421241,782.375572,215.965057,-1.0926556,1262.87631,1263.65296
385.0,106.14518038,109.63311829,96.053592834,782.419798,215.990955,-1.57272907,1262.54132,1265.04237
386.0,106.33133441,109.42907404,96.127514037,782.414115,215.977103,-1.57982285,1263.67355,1263.91189
387.0,106.50894718,109.21191329,96.094554305,782.390499,215.910835,-1.5249463,1264.46225,1263.44538
388.0,106.63204962,109.07555623,96.078370801,782.419563,215.860692,-1.45005489,1264.77291,1263.39867
389.0,106.82809926,108.92787136,96.145446392,782.381418,215.814082,-1.31472144,1264.73903,1263.1094
390.0,107.18338007,108.73934634,96.443899583,782.064204,215.77859,-1.09352598,1263.9633,1261.91516
391.0,107.66610587,108.31485899,96.661024776,781.614658,215.77105,-0.735329128,1263.47646,1260.62996
392.0,107.72935011,108.13219336,96.721955495,781.31638,215.821609,-0.535553251,1262.81921,1260.82802
393.0,107.94223365,107.43544095,96.206443547,781.671932,215.874728,-0.146136048,1265.03488,1262.39743
394.0,107.58019547,107.4450645,95.776410376,782.441834,215.870333,-0.118170658,1266.16071,1265.54185
395.0,107.85961151,107.2883424,95.87869218,782.780573,215.706114,0.0981918706,1266.57189,1265.63025
396.0,107.71219587,107.70708859,96.05880111,782.651013,215.479162,0.0105160599,1265.03286,1265.71343
397.0,107.70340234,107.88204739,96.067244333,782.540903,215.368759,-0.0153820472,1264.47366,1265.3336
398.0,107.22889195,108.58013988,96.261356869,782.370734,215.385601,-0.360150564,1262.64099,1265.33143
399.0,106.61565105,109.0596294,95.924624507,782.557631,215.452217,-0.74789671,1262.99125,1266.46529
400.0,106.6128861,109.11915988,95.969310098,782.767509,215.571155,-0.873641624,1263.76563,1265.70695
401.0,107.26354695,108.42985825,95.808840971,782.936863,215.605864,-0.548412142,1265.88597,1264.42111
402.0,108.06647751,107.96073747,96.313096236,782.592836,215.647924,-0.131173799,1265.08422,1261.96641
403.0,108.62841678,107.5144184,96.531959344,782.001417,215.663085,0.291083323,1264.003,1260.61837
404.0,108.4106525,107.42451823,96.190916377,782.031892,215.784462,0.409008519,1263.85481,1262.50597
405.0,107.85630265,107.54553909,95.61055849,782.760768,215.90392,0.313992392,1265.06477,1265.86018
406.0,107.54400368,107.92581417,95.675819021,783.201455,215.881004,0.135576965,1264.93071,1266.87298
407.0,107.58559318,108.18386549,95.960172666,783.001087,215.721283,0.0408392194,1264.11049,1265.72888
408.0,107.22673228,108.91101697,96.420674091,782.367433,215.637461,-0.324838788,1261.49464,1264.43386
409.0,106.76389036,109.44262823,96.565892035,781.825189,215.681461,-0.711492049,1260.21205,1263.63993
410.0,106.08341712,109.71914877,96.077310833,782.066206,215.833557,-1.11919147,1261.61571,1265.15017
411.0,106.42605111,109.15730377,95.88987986,782.571881,215.957878,-0.984417614,1264.51263,1264.6796
412.0,107.38821419,108.34206314,96.186110469,782.508376,215.906107,-0.488862474,1265.64992,1262.43358
413.0,108.61397534,107.08730213,96.129431338,782.354602,215.798523,0.35190195,1267.12055,1260.96153
414.0,109.94383928,105.71961411,96.075068095,782.397898,215.775774,1.39276749,1268.16655,1260.25706
415.0,110.43021904,105.25686684,96.088694115,782.43787,215.750942,2.01010164,1266.94634,1261.49237
416.0,109.81728185,106.07918457,96.427555381,782.136576,215.721779,1.87215029,1262.96159,1263.29587
417.0,109.08123264,106.99986151,96.837829472,781.490255,215.710215,1.48009817,1259.6573,1263.47193
418.0,108.25366809,107.60419121,96.741080781,781.17716,215.772299,0.991119002,1259.12324,1264.19544
419.0,107.9308812,107.42897682,96.255751744,781.590466,215.87523,0.791322443,1261.98301,1265.19344
420.0,107.81680647,107.20457484,95.883232416,782.299201,215.86944,0.687118076,1264.78455,1266.37844
421.0,107.60008123,107.62045122,96.175585718,782.40646,215.699579,0.404567675,1264.2073,1266.22743
422.0,107.50622661,107.91828203,96.3487134,782.109591,215.473513,0.186507205,1263.52553,1265.31877
423.0,107.84947279,107.53709492,96.14559752,782.152284,215.389186,0.304250379,1264.93722,1264.55013
424.0,107.71030708,107.63219919,95.935172507,782.513058,215.40096,0.200590373,1265.36243,1265.52172
425.0,107.76543309,107.82823762,96.190452342,782.51677,215.396163,0.125721602,1264.54183,1264.86088
426.0,108.34228574,107.28600039,96.092730907,782.475422,215.378277,0.425262087,1265.59813,1263.72602
427.0,108.69172333,106.96993392,96.072348223,782.547544,215.450075,0.657540785,1265.71517,1263.50347
428.0,108.67527748,107.08052525,96.17778891,782.480662,215.509479,0.683652327,1264.6186,1263.72898
429.0,108.2617101,107.42214788,96.023039682,782.540986,215.560205,0.491696452,1263.99842,1264.98108
430.0,108.04469097,107.6741244,96.065906074,782.598316,215.625405,0.320302906,1263.68368,1265.11211
431.0,107.77563911,108.00816686,96.144187292,782.507094,215.644889,0.0756745815,1263.15818,1264.98477
432.0,107.83870121,107.88944463,96.032047864,782.535346,215.669531,0.0420283444,1264.02512,1264.58539
433.0,108.38100696,107.34921962,96.021520757,782.611829,215.707623,0.30864464,1265.27256,1263.49229
434.0,108.93352395,106.82276599,96.025565148,782.628943,215.714464,0.654263955,1265.84962,1262.8579
435.0,109.09900399,106.73417842,96.120183223,782.539433,215.719718,0.813663376,1265.02674,1262.96658
436.0,109.38656977,106.46612252,96.143557764,782.437905,215.731908,1.05422628,1264.81213,1262.78173
437.0,108.69864346,106.9775333,95.846645243,782.671536,215.765666,0.76757666,1264.11898,1265.27938
438.0,108.16826295,107.50842108,95.803963432,782.93867,215.794675,0.422546475,1263.76784,1266.35977
439.0,107.85939979,107.85223268,95.721726792,783.104846,215.755176,0.125492409,1264.07243,1266.56625
440.0,107.53341568,108.23684969,95.627753072,783.284715,215.729012,-0.211625586,1264.30463,1266.7321
441.0,107.31677903,108.47898612,95.421737212,783.586074,215.723218,-0.482633243,1265.08747,1266.94799
442.0,107.98314543,108.2635342,95.934114163,783.31971,215.738901,-0.340081456,1264.7113,1263.80148
443.0,108.31742464,108.39322649,96.607940477,782.340977,215.757855,-0.312139311,1261.99678,1260.82817
444.0,108.3897858,108.41450011,97.016102758,781.323196,215.920797,-0.296148941,1259.87813,1258.92288
